date,Unnamed: 0,commentCount,date,dislikeCount,likeCount,title,viewCount,ratio,class,sentiment,magnitude
2016-07-01,718,782,2016-07-01,833,1380,Joe Rogan Experience #817 - Jason Hairston & Brendan Burns,192076,1.6566626650660263,0,0.11525285481239801,48.32430668841764
2016-07-05,719,2149,2016-07-05,1247,6290,Joe Rogan Experience #818 - Mike Schmidt,574693,5.044105854049719,0,0.12452443857331591,64.1977542932628
2016-07-06,720,1528,2016-07-06,407,5480,Joe Rogan Experience #819 - Brendan Schaub,794435,13.464373464373464,2,0.14727726894254778,37.5781848459617
2016-07-07,721,10555,2016-07-07,3303,28917,Joe Rogan Experience #820 - Milo Yiannopoulos,2181271,8.754768392370572,0,0.1298635916186192,59.60526226972307
2016-07-08,722,1205,2016-07-08,241,4519,Joe Rogan Experience - #821 & Fight Companion - Joey Diaz,616540,18.75103734439834,2,0.13002018163471246,33.44683148335013
2016-07-12,723,5046,2016-07-12,1658,26319,Joe Rogan Experience #822 - Chael Sonnen,3473796,15.87394451145959,1,0.1507948654653175,44.12801036781045
2016-07-12,724,1228,2016-07-12,579,1891,Joe Rogan Experience #823 - Eleanor Kerrigan,349799,3.2659758203799654,0,0.14769841269841272,46.731944444444316
2016-07-21,725,2067,2016-07-21,285,5211,Joe Rogan Experience #824 - Bryan Callen,612470,18.28421052631579,2,0.1467249190938511,48.21732686084142
2016-07-27,726,1608,2016-07-27,292,3740,Joe Rogan Experience #825 - Jeremy Stephens,474390,12.808219178082192,1,0.1532342007434942,40.85302602230477
2016-07-28,727,1675,2016-07-28,201,4981,Joe Rogan Experience #826 - Justin Wren,353542,24.781094527363184,1,0.19303030303030297,60.24945286195277
2016-07-30,728,1584,2016-07-30,271,3898,Joe Rogan Experience #827 - Twitter Q&A with Joe,357466,14.383763837638377,2,0.18566804979253115,41.7625477178423
2016-08-02,729,3639,2016-08-02,888,11330,Joe Rogan Experience #828 - Duncan Trussell,1502916,12.75900900900901,2,0.19105172413793142,45.01290344827587
2016-08-03,730,1165,2016-08-03,431,1536,Joe Rogan Experience #829 - Wayne Federman,219665,3.5638051044083525,2,0.150355603448276,48.28871767241382
2016-08-04,731,1151,2016-08-04,309,3060,Joe Rogan Experience #830 - Neal Brennan,446465,9.902912621359222,2,0.14622641509433948,47.9416981132075
2016-08-10,732,1848,2016-08-10,1249,1888,Joe Rogan Experience #831 - Byron Bowers,232596,1.511609287429944,2,0.12478084415584424,52.09490259740261
2016-08-11,733,692,2016-08-11,257,1775,Joe Rogan Experience #832 - Vinny Shoreman,233784,6.906614785992218,0,0.16887850467289725,46.00755140186911
2016-08-12,734,2343,2016-08-12,364,3933,Joe Rogan Experience #833 - Brian Redban,544949,10.804945054945055,2,0.1437864611997798,44.78741882223441
2016-08-18,735,589,2016-08-18,497,1140,Joe Rogan Experience #834 - Dan Doty,183048,2.2937625754527162,0,0.14663019693654264,45.72829321663017
2016-08-23,736,3898,2016-08-23,1707,24855,Joe Rogan Experience #835 - Louis Theroux,3444034,14.560632688927944,3,0.169039917412251,46.164989676531405
2016-08-23,737,2314,2016-08-23,540,8184,Joe Rogan Experience #836 - Hannibal Buress,954178,15.155555555555555,2,0.16672112018669777,37.247841306884425
2016-08-24,738,1501,2016-08-24,281,4566,Joe Rogan Experience #837 - Gad Saad,382495,16.249110320284696,3,0.1487901861252113,52.684890016920484
2016-08-24,739,1236,2016-08-24,236,2116,Joe Rogan Experience #838 - Josh Zepps,306643,8.966101694915254,0,0.15988875154511753,53.896106304079076
2016-08-30,740,621,2016-08-30,257,2803,Joe Rogan Experience #839 - Tom Papa,318043,10.906614785992218,2,0.15835249042145597,44.55494252873566
2016-08-31,741,3670,2016-08-31,748,13591,Joe Rogan Experience #840 - Donald Cerrone,1558699,18.169786096256683,1,0.1615580736543915,40.97406161473092
2016-09-01,742,1190,2016-09-01,388,2983,Joe Rogan Experience #841 - Greg Fitzsimmons,397073,7.688144329896907,2,0.13407725321888425,49.04894849785408
2016-09-05,743,1799,2016-09-05,638,5534,Joe Rogan Experience #842 - Chris Kresser,454575,8.67398119122257,1,0.17059842519685023,61.04276377952758
2016-09-07,744,1470,2016-09-07,523,4290,Joe Rogan Experience #843 - Tony Hinchcliffe,576163,8.202676864244742,2,0.14758591065292084,46.30094501718207
2016-09-08,745,2283,2016-09-08,415,8982,Joe Rogan Experience #844 - Andreas Antonopoulos,664230,21.643373493975904,3,0.1678086070215173,44.04168176670439
2016-09-13,746,2321,2016-09-13,718,8672,"Joe Rogan Experience #845 - TJ Dillashaw, Duane Ludwig & Bas Rutten",1538755,12.07799442896936,1,0.14808439755691274,36.83612437534699
2016-09-15,747,1469,2016-09-15,409,5001,Joe Rogan Experience #846 - Michael Shermer,529226,12.227383863080684,0,0.1787511394712849,55.56983591613489
2016-09-16,748,1616,2016-09-16,636,9404,Joe Rogan Experience #847 - Dan Carlin,1069713,14.786163522012579,0,0.1672167300380228,48.835216730038
2016-09-20,749,1479,2016-09-20,457,4615,Joe Rogan Experience #848 - Bryan Callen,554830,10.098468271334792,2,0.13277929155313342,48.56826521344234
2016-09-21,750,1035,2016-09-21,230,5066,Joe Rogan Experience #849 - James Kingston,404371,22.026086956521738,0,0.1278866587957498,41.31753246753248
2016-09-23,751,1565,2016-09-23,280,7096,Joe Rogan Experience #850 - George Perez,638059,25.34285714285714,0,0.18676557863501486,49.02497774480709
2016-09-27,752,747,2016-09-27,260,2705,Joe Rogan Experience #851 - Shane Mauss,316769,10.403846153846153,2,0.16335463258785943,47.78193290734825
2016-09-28,753,4894,2016-09-28,1690,19335,Joe Rogan Experience #852 - John Anthony West,2093482,11.440828402366863,3,0.1764356435643568,53.912536794219946
2016-09-29,754,971,2016-09-29,419,4997,Joe Rogan Experience #853 - Adam Greentree,574423,11.926014319809068,0,0.17719143576826196,47.072934508816125
2016-10-01,755,2074,2016-10-01,535,8218,Joe Rogan Experience #854 - Louie Simmons,706350,15.360747663551402,1,0.15472520908004772,44.76459976105139
2016-10-04,756,2156,2016-10-04,822,11291,Joe Rogan Experience #855 - Tom Segura & Christina Pazsitzky,1550230,13.736009732360097,2,0.13883343006384213,44.18053975623913
2016-10-06,757,1459,2016-10-06,270,3368,Joe Rogan Experience #856 - Tony Hinchcliffe & Young Jamie,369784,12.474074074074075,2,0.15806302843966158,39.277094542659455
2016-10-13,758,12466,2016-10-13,9444,98541,Joe Rogan Experience  #857 - Dan Bilzerian,11466514,10.434243964421855,0,0.1582336928070357,55.467711234425764
2016-10-14,759,15425,2016-10-14,3137,41823,Joe Rogan Experience #858 - Jesse Ventura,4079887,13.332164488364679,1,0.13363809826681555,48.25313483860688
2016-10-14,760,1401,2016-10-14,345,3220,Joe Rogan Experience #859 - Brian Redban,436474,9.333333333333334,2,0.14676935886761036,44.04552872606162
2016-10-15,761,1417,2016-10-15,486,6380,Joe Rogan Experience #860 - Russell Peters,860501,13.127572016460906,2,0.15668063704945515,41.322229673093055
2016-10-19,762,1336,2016-10-19,525,4288,Joe Rogan Experience #861 - Bryan Callen,520439,8.167619047619048,2,0.12700448430493272,51.65
2016-10-19,763,1336,2016-10-19,525,4288,Joe Rogan Experience #861 - Bryan Callen,520439,8.167619047619048,2,0.1270044843049326,51.650000000000006
2016-10-20,764,4554,2016-10-20,1577,14606,Joe Rogan Experience #862 - Trevor Valle,1307141,9.261889663918833,0,0.153932651834035,54.988081779915845
2016-10-21,765,3550,2016-10-21,1041,15019,Joe Rogan Experience #863 - Duncan Trussell,1633528,14.42747358309318,2,0.17193983402489643,47.49189142461962
2016-10-25,766,484,2016-10-25,198,2452,Joe Rogan Experience #864 - Kevin Ross & Gaston Bolanos,266609,12.383838383838384,1,0.1578064516129031,42.012064516129016
2016-10-25,767,2239,2016-10-25,318,9812,Joe Rogan Experience #865 - Wim Hof,703436,30.855345911949687,0,0.15959909655561857,53.858306041784424
2016-10-26,768,1785,2016-10-26,1062,3249,Joe Rogan Experience #866 - Christine Hassler,390055,3.059322033898305,0,0.1481413612565444,53.941919720767935
2016-11-01,769,2465,2016-11-01,1392,17155,Joe Rogan Experience #867 - Joey Diaz,2622376,12.323994252873563,2,0.15504356740133285,36.09509994874428
2016-11-05,770,406,2016-11-05,218,521,Joe Rogan Experience #868 - John Dudley (Audio Only),126175,2.389908256880734,0,0.11776435045317221,38.415770392749245
2016-11-08,771,1955,2016-11-08,537,8729,Joe Rogan Experience #869 - Dave Rubin,696285,16.25512104283054,0,0.1591434540389974,49.18658077994419
2016-11-09,772,7679,2016-11-09,1202,19997,Joe Rogan Experience - End Of The World (from The Comedy Store),1915373,16.636439267886857,2,0.12974362887227206,47.98819166793847
2016-11-15,773,2521,2016-11-15,606,9644,Joe Rogan Experience #871 - Brendan Schaub,1144152,15.914191419141915,2,0.12973209404045913,38.327900492072175
2016-11-16,774,6656,2016-11-16,3283,37979,Joe Rogan Experience #872 - Graham Hancock & Randall Carlson,4787131,11.568382576911361,0,0.1960911463561539,51.78864685806067
2016-11-17,775,866,2016-11-17,204,3414,Joe Rogan Experience #873 - Steven Kotler,383387,16.735294117647058,0,0.1696296296296297,42.46992063492063
2016-11-18,776,2025,2016-11-18,478,7685,Joe Rogan Experience #874 - Scott Adams,654593,16.077405857740587,0,0.15212640283520373,50.76443591258115
2016-11-22,777,2990,2016-11-22,310,13301,Joe Rogan Experience #875 - Shannon Briggs,768662,42.906451612903226,1,0.2163594646271524,37.57743403441675
2016-11-28,778,18071,2016-11-28,3447,100077,Joe Rogan Experience #877 - Jordan Peterson,5999518,29.033072236727588,3,0.20214754348489486,62.82671116875232
2016-11-30,779,1068,2016-11-30,550,4494,Joe Rogan Experience #878 - Aubrey Marcus,516632,8.170909090909092,0,0.16714932126696838,45.430497737556536
2016-12-01,780,1130,2016-12-01,401,5951,Joe Rogan Experience #879 - Steven Rinella,695871,14.840399002493765,0,0.19687759336099567,49.14525933609951
2016-12-01,781,8259,2016-12-01,2529,30955,Joe Rogan Experience #880 - Jon Jones,3074509,12.240015816528272,1,0.11999837451235398,51.884598504551306
2016-12-02,782,1622,2016-12-02,619,3819,Joe Rogan Experience #881 - Lee Camp,359733,6.169628432956381,0,0.1202766476810414,49.49711147274209
2016-12-06,783,833,2016-12-06,252,2730,Joe Rogan Experience #882 - Tom Papa,324646,10.833333333333334,2,0.1591076487252123,43.69230878186969
2016-12-07,784,5663,2016-12-07,1388,23857,Joe Rogan Experience #883 - Kevin Smith,2173659,17.188040345821324,2,0.16805732484076452,50.82828025477713
2016-12-08,785,3482,2016-12-08,1663,24537,Joe Rogan Experience #884 - Joey Diaz,3152780,14.754660252555622,2,0.16639474593847214,40.00267196681639
2016-12-14,786,1304,2016-12-14,588,8531,Joe Rogan Experience #885 - Tom Segura,1277336,14.508503401360544,2,0.1552545297670408,39.93131147540979
2016-12-16,787,486,2016-12-16,183,1849,Joe Rogan Experience #886 - Hank Shaw,264838,10.103825136612022,0,0.1729901960784314,44.72431372549018
2016-12-16,788,8136,2016-12-16,1146,41719,Joe Rogan Experience #887 - James Hetfield,2699160,36.404013961605585,0,0.1896256188118814,46.6037360767328
2016-12-23,789,3117,2016-12-23,1178,19044,Joe Rogan Experience #888 - Ron White,2324074,16.166383701188455,2,0.19100705329153658,42.40883620689649
2016-12-24,790,1490,2016-12-24,408,4363,Joe Rogan Experience #889 - Brian Redban,511590,10.693627450980392,2,0.14936341659951677,42.98668009669622
2016-12-27,791,2274,2016-12-27,385,7505,Joe Rogan Experience #890 - Fight Breakdown,876096,19.493506493506494,0,0.11989749430523929,42.326987471526245
2016-12-29,792,1463,2016-12-29,549,4688,Joe Rogan Experience #892 - Greg Fitzsimmons,526664,8.539162112932605,2,0.13191383595691808,46.85931234465615
2017-01-02,793,4895,2017-01-02,863,21136,Joe Rogan Experience #893 - Fight Recap,2334134,24.491309385863268,0,0.14243057324840785,37.24343694267516
2017-01-02,794,1241,2017-01-02,382,9616,Joe Rogan Experience #894 - #WhoIsFat Weigh-in - Day 1,926734,25.172774869109947,0,0.15535549399815315,38.41991689750693
2017-01-04,795,2147,2017-01-04,464,12034,Joe Rogan Experience #895 - #WhoIsFat Weigh-in - Day 2,1189132,25.935344827586206,0,0.17501538461538468,39.46231282051281
2017-01-11,796,1377,2017-01-11,169,4056,Joe Rogan Experience #896 - CES Review with Young Jamie,420070,24.0,0,0.16776844070961716,35.86859943977591
2017-01-11,797,2912,2017-01-11,901,6842,Joe Rogan Experience #897 - Hunter Maats,607271,7.593784683684794,0,0.20486524822695046,56.67473286052017
2017-01-12,798,2313,2017-01-12,441,9983,Joe Rogan Experience #898 - Bas Rutten & Mauro Ranallo,1019340,22.63718820861678,1,0.1693216746157918,41.31312135665075
2017-01-13,799,1642,2017-01-13,973,6700,Joe Rogan Experience #899 - Bryan Callen,802029,6.885919835560124,2,0.15158836689038047,44.21410887397454
2017-01-19,800,1154,2017-01-19,244,5420,Joe Rogan Experience #900 - Joseph Valtellini,516324,22.21311475409836,1,0.17633720930232535,41.63694186046508
2017-01-19,801,3197,2017-01-19,978,20812,Joe Rogan Experience #901 - Dr. Rhonda Patrick,1818597,21.280163599182004,3,0.19942961165048567,51.160687702265434
2017-01-20,802,1620,2017-01-20,390,3644,Joe Rogan Experience #902 - Live Underground from The Comedy Store,432468,9.343589743589744,2,0.1329071661237786,43.61814332247552
2017-01-24,803,1362,2017-01-24,356,2035,Joe Rogan Experience #903 - Tony Hinchcliffe & Brian Redban,261872,5.716292134831461,2,0.13584856396866846,41.03505657093119
2017-01-25,804,1857,2017-01-25,617,6529,Joe Rogan Experience #904 - Gary Taubes,523512,10.581847649918963,0,0.1502497918401336,58.45737718567855
2017-01-26,805,2662,2017-01-26,1452,7794,Joe Rogan Experience #905 - Shane Smith,765608,5.367768595041323,0,0.11733472149921916,48.79108276939095
2017-01-27,806,6759,2017-01-27,1612,31615,Joe Rogan Experience #906 - Henry Rollins,2336541,19.61228287841191,2,0.19688429752066064,52.012268595041384
2017-01-28,807,1640,2017-01-28,934,5485,Joe Rogan Experience #907 - Mike Baker,573865,5.872591006423983,0,0.12737600000000007,44.533888
2017-01-31,808,17002,2017-01-31,2608,58560,Joe Rogan Experience #908 - Leah Remini,5017585,22.45398773006135,0,0.16812782893710046,49.636041829249415
2017-01-31,809,5204,2017-01-31,2339,37724,Joe Rogan Experience #909 - Bill Burr,4481686,16.128259940145362,2,0.16765475591343815,46.07637896326132
2017-02-01,810,4419,2017-02-01,2047,32939,Joe Rogan Experience #910 - Gary Vaynerchuk,2409911,16.09135319980459,0,0.17695589919816765,46.359375715922155
2017-02-02,811,54325,2017-02-02,8063,157798,Joe Rogan Experience #911 - Alex Jones & Eddie Bravo,9767959,19.57063127868039,2,0.14128001628001524,42.47733437344454
2017-02-06,812,2379,2017-02-06,962,8408,Joe Rogan Experience #912 - Pete Holmes,786939,8.74012474012474,2,0.17520270270270302,52.41146569646559
2017-02-08,813,1676,2017-02-08,539,7097,Joe Rogan Experience #913 - Christopher Ryan,709020,13.166975881261596,0,0.16999999999999996,49.313507767784095
2017-02-09,814,1057,2017-02-09,468,3533,Joe Rogan Experience #914 - Ryan Callaghan & Kenton Carruth,462065,7.549145299145299,0,0.16200260078023399,49.08165149544863
2017-02-13,815,2368,2017-02-13,786,7973,Joe Rogan Experience #915 - Nick DiPaolo,730297,10.143765903307887,2,0.15448786264061568,46.42106571936061
2017-02-15,816,3840,2017-02-15,1190,11452,Joe Rogan Experience #916 - Fight Recap,1251037,9.623529411764705,0,0.11776576019777504,45.558210754017274
2017-02-16,817,22443,2017-02-16,11735,41904,Joe Rogan Experience #917 - Steven Crowder,4351960,3.5708564124414144,2,0.1007975070690749,58.54746955969799
2017-02-17,818,1385,2017-02-17,813,4504,Joe Rogan Experience #918 - Frank Castillo,511833,5.539975399753997,0,0.13167008196721317,47.577448770491785
2017-02-22,819,20207,2017-02-22,8680,133713,Joe Rogan Experience #919 - Neil deGrasse Tyson,11246705,15.404723502304147,3,0.18098634698634747,50.37156776556775
2017-02-23,820,13782,2017-02-23,4552,47545,Joe Rogan Experience #920 - Gavin McInnes,3078632,10.444859402460457,0,0.1398720975993704,53.96820051160963
2017-02-24,821,3064,2017-02-24,918,20731,Joe Rogan Experience #921 - Dominick Cruz,1421478,22.582788671023966,1,0.20273692810457514,46.32823120915042
2017-02-24,822,6195,2017-02-24,2281,38669,Joe Rogan Experience #922 - Philip DeFranco,2164389,16.952652345462518,0,0.13609022556390996,53.84307841031161
2017-02-27,823,4403,2017-02-27,2969,14229,Joe Rogan Experience #923 - Whitney Cummings,1507376,4.792522734927585,2,0.1589777411376748,47.651887881286115
2017-03-01,824,915,2017-03-01,698,3989,Joe Rogan Experience #924 - Rory Albanese,452262,5.714899713467049,2,0.1545671641791046,46.22398507462692
2017-03-01,825,5323,2017-03-01,1451,23129,Joe Rogan Experience #925 - Theo Von,2285779,15.940041350792557,2,0.200418994413408,43.42179845294382
2017-03-07,826,1163,2017-03-07,517,7931,Joe Rogan Experience #926 - Joey Diaz & Alberto Gallazzi,721918,15.340425531914894,2,0.16835480673934597,37.31238850346879
2017-03-08,827,1351,2017-03-08,692,5600,Joe Rogan Experience #927 - Tom Papa,590503,8.092485549132949,2,0.15922231614539278,42.95073541842763
2017-03-09,828,3725,2017-03-09,1228,17147,Joe Rogan Experience #928 - Arian Foster,1336556,13.963355048859935,1,0.18942544005313883,50.94623380936572
2017-03-11,829,8067,2017-03-11,2592,24662,Joe Rogan Experience #929 - Dan Peña,1731159,9.51466049382716,3,0.14314116290561726,50.76320540273434
2017-03-14,830,2729,2017-03-14,1370,6781,Joe Rogan Experience #930 - Will MacAskill,640409,4.949635036496351,0,0.17806806282722518,64.08130366492145
2017-03-15,831,2244,2017-03-15,969,11415,Joe Rogan Experience #931 - Jim Norton,1118185,11.780185758513932,2,0.17114595210946423,42.41721208665909
2017-03-16,832,6577,2017-03-16,2787,20736,Joe Rogan Experience #932 - TJ Kirk,1266605,7.440258342303552,0,0.13472266244057077,49.94545166402555
2017-03-17,833,2671,2017-03-17,1876,5784,Joe Rogan Experience #933 - Julie Kedzie,615034,3.0831556503198296,1,0.13172071129707097,54.2409361924687
2017-03-23,834,1463,2017-03-23,725,5242,Joe Rogan Experience #934 - John Dudley,560040,7.230344827586207,0,0.1363839701770736,40.63630009319667
2017-03-24,835,1317,2017-03-24,806,7064,Joe Rogan Experience #935 - Robb Wolf,736883,8.764267990074442,0,0.16304603330068562,53.058912830558235
2017-03-25,836,947,2017-03-25,363,6174,Joe Rogan Experience #937 - Justin Wren,463179,17.00826446280992,1,0.1960086455331412,44.44756484149857
2017-03-25,837,2660,2017-03-25,749,14383,Joe Rogan Experience #936 - Colin Moriarty,712907,19.20293724966622,0,0.16786119598428656,54.348568310781324
2017-03-28,838,9932,2017-03-28,3375,33415,Joe Rogan Experience #938 - Lawrence Krauss,2419462,9.90074074074074,3,0.17379612611338946,60.413657571044794
2017-04-03,839,1225,2017-04-03,396,3704,Joe Rogan Experience #939 - Chris Cage,417635,9.353535353535353,1,0.17340637450199192,42.53039840637451
2017-04-05,840,5662,2017-04-05,2581,19976,Joe Rogan Experience #940 - Sam Harris & Dan Harris,1963382,7.739635800077489,1,0.13708775852431546,59.92470933482413
2017-04-05,841,1171,2017-04-05,581,7188,Joe Rogan Experience #941 - Greg Fitzsimmons,675840,12.371772805507746,2,0.15512513601741046,43.4524918389554
2017-04-06,842,1563,2017-04-06,609,8693,Joe Rogan Experience #942 - Dan Flores,874417,14.274220032840722,3,0.17165182186234818,49.76727935222666
2017-04-10,843,2706,2017-04-10,4385,5908,Joe Rogan Experience #943 - Moshe Kasher,626278,1.3473204104903078,2,0.12623277909738723,58.67928741092636
2017-04-11,844,1495,2017-04-11,663,8088,Joe Rogan Experience #944 - Scott Eastwood & Cameron Hanes,816600,12.199095022624434,0,0.1758812785388127,43.6618447488584
2017-04-12,845,706,2017-04-12,402,4136,Joe Rogan Experience #945 - Dr. Roddy McGee,526707,10.288557213930348,0,0.15132404181184672,43.77473867595817
2017-04-17,846,3673,2017-04-17,1881,23840,Joe Rogan Experience #946 - Dennis McKenna,2382966,12.674109516214779,0,0.15629386810644066,54.10349787890472
2017-04-18,847,8695,2017-04-18,4097,26221,Joe Rogan Experience #947 - Ron Miscavige,2807209,6.400048816206981,0,0.11417328318707305,61.799778520685564
2017-04-19,848,13273,2017-04-19,2806,20521,Joe Rogan Experience #948 - Brendan Schaub & Eddie Bravo,2198802,7.313257305773343,1,0.13060538516405248,50.968762482168465
2017-04-20,849,2937,2017-04-20,4073,4307,Joe Rogan Experience #949 - Josh Zepps,462461,1.0574515099435307,0,0.11750869565217385,59.07321739130448
2017-04-26,850,8492,2017-04-26,8369,14462,Joe Rogan Experience #950 - Abby Martin,1168293,1.728043971800693,0,0.10770668815471424,55.402058017727555
2017-04-26,851,1003,2017-04-26,634,4550,Joe Rogan Experience #951 - Dan Doty,550289,7.176656151419558,0,0.15033374536464755,45.934734239802246
2017-04-28,852,6276,2017-04-28,9150,3867,Joe Rogan Experience #952 - Thaddeus Russell,529583,0.4226229508196721,0,0.1296161806208845,65.21803951081856
2017-04-28,853,6276,2017-04-28,9150,3867,Joe Rogan Experience #952 - Thaddeus Russell,529583,0.4226229508196721,0,0.1296161806208843,65.21803951081857
2017-05-02,854,2719,2017-05-02,871,9716,Joe Rogan Experience #953 - Shirley Manson,679979,11.154994259471872,0,0.21255347593582893,44.842121212121235
2017-05-03,855,1006,2017-05-03,375,4052,Joe Rogan Experience #954 - Justin Brown,426098,10.805333333333333,0,0.15142512077294684,41.415495169082156
2017-05-04,856,1670,2017-05-04,1863,5570,Joe Rogan Experience #955 - Al Madrigal,627928,2.989801395598497,2,0.15117842323651415,53.23044813278009
2017-05-05,857,3371,2017-05-05,937,20010,Joe Rogan Experience #956 - Guy Ritchie,1430614,21.35538954108858,0,0.2194808449695665,42.57983888292159
2017-05-10,858,694,2017-05-10,500,4668,Joe Rogan Experience #957 - Cameron Hanes,430021,9.336,0,0.16434188034188038,47.765470085470064
2017-05-10,859,13390,2017-05-10,2561,84058,Joe Rogan Experience #958 - Jordan Peterson,4250344,32.82233502538071,3,0.19200837218152483,56.02185329654668
2017-05-10,860,13390,2017-05-10,2561,84058,Joe Rogan Experience #958 - Jordan Peterson,4250344,32.82233502538071,3,0.19200837218152442,56.02185329654657
2017-05-11,861,5520,2017-05-11,1830,6634,Joe Rogan Experience #959 - Mick West,778755,3.625136612021858,0,0.132753820960699,57.11999181222727
2017-05-15,862,329,2017-05-15,138,892,"Best of the Week - May 7, 2017 - Joe Rogan Experience",80780,6.463768115942029,2,0.1482010582010582,47.40365079365079
2017-05-15,863,5633,2017-05-15,1795,35608,Joe Rogan Experience #960 - Steve-O,2833766,19.83732590529248,2,0.15177837959828513,42.0277341457911
2017-05-16,864,943,2017-05-16,360,2148,Joe Rogan Experience - Podcast On A Plane UFC 211 Recap,326124,5.966666666666667,0,0.14861236802413264,39.255158371040736
2017-05-17,865,20741,2017-05-17,2929,42610,"Joe Rogan Experience #961 - Graham Hancock, Randall Carlson & Michael Shermer",3304502,14.547627176510755,0,0.14117245132422343,59.610875559318075
2017-05-19,866,4230,2017-05-19,1028,25903,Joe Rogan Experience #962 - Jocko Willink,2378879,25.19747081712062,0,0.15373788030758942,54.51789033767964
2017-05-24,867,3862,2017-05-24,1735,14065,Joe Rogan Experience #963 - Michael Malice,1233896,8.106628242074928,0,0.15219448094612345,52.614365965834345
2017-05-25,868,3184,2017-05-25,1621,7855,Joe Rogan Experience #964 - Everlast,762676,4.845774213448489,0,0.136504739336493,50.37518167456562
2017-05-26,869,3834,2017-05-26,571,17945,Joe Rogan Experience #965 -  Robert Sapolsky,1055401,31.427320490367777,3,0.17520905375668067,47.61132662684676
2017-05-27,870,1411,2017-05-27,559,3992,Joe Rogan Experience #966 - Tom Papa,494477,7.141323792486583,2,0.15295739348370926,42.017017543859694
2017-05-30,871,7223,2017-05-30,3267,52787,Joe Rogan Experience #967 - Bill Burr,6070461,16.157636975818793,2,0.1537659123055155,45.0381789250356
2017-06-01,872,5187,2017-06-01,4519,12011,Joe Rogan Experience #968 - Kelly Brogan,1041095,2.657888913476433,0,0.14439936775553258,65.37306111696529
2017-06-02,873,1774,2017-06-02,979,7301,Joe Rogan Experience #969 - Andrew Santino,788648,7.457609805924412,2,0.13138461538461532,50.924263736263796
2017-06-03,874,7019,2017-06-03,1606,23727,Joe Rogan Experience #970 - Bret Weinstein,1358946,14.773972602739725,3,0.13524330662497588,70.77934531952327
2017-06-06,875,1541,2017-06-06,1073,10707,Joe Rogan Experience #971 - Steven Rinella,1356478,9.97856477166822,0,0.17050965250965244,41.65670270270264
2017-06-07,876,2685,2017-06-07,1551,10592,Joe Rogan Experience #972 - Ari Shaffir,1240480,6.829142488716957,2,0.11735731414868088,47.348076738609194
2017-06-09,877,998,2017-06-09,704,5909,"Joe Rogan Experience #973 - Wheeler Walker, Jr.",605830,8.393465909090908,2,0.1711124260355029,43.45043786982242
2017-06-09,878,7099,2017-06-09,1634,20201,Joe Rogan Experience #974 - Megan Phelps-Roper,1686545,12.362913096695227,0,0.17043461970775553,64.27643312101945
2017-06-09,879,2814,2017-06-09,1566,10235,Joe Rogan Experience #975 - Sebastian Junger,857551,6.535759897828863,0,0.15025776215582867,59.62545401288802
2017-06-17,880,762,2017-06-17,506,1789,Joe Rogan Experience - Podcast In Paradise (Audio Only),298752,3.535573122529644,0,0.1519294990723562,37.736122448979614
2017-06-19,881,2154,2017-06-19,1870,4049,Joe Rogan Experience #976 - Morgan Murphy,561532,2.1652406417112298,2,0.13634994206257225,50.21559675550407
2017-06-22,882,1744,2017-06-22,581,12217,Joe Rogan Experience #977 - Jeff Evans & Bud Brutsman,927960,21.02753872633391,0,0.22169965870307123,42.47362457337884
2017-06-22,883,2562,2017-06-22,3840,5584,Joe Rogan Experience #978 - Judd Apatow,760202,1.4541666666666666,2,0.12382308083375704,55.00172343670557
2017-06-26,884,14461,2017-06-26,5509,45300,Joe Rogan Experience #979 - Sargon of Akkad,2661012,8.222907968778363,0,0.13676495366470176,53.664473462510614
2017-06-27,885,3245,2017-06-27,1203,18692,Joe Rogan Experience #980 - Chris D'Elia,2256862,15.537822111388197,2,0.16020354315868834,37.077727101394586
2017-06-29,886,2682,2017-06-29,850,8842,Joe Rogan Experience #981 - Josh Barnett,985167,10.40235294117647,1,0.15131422924901214,49.07198616600786
2017-07-04,887,1691,2017-07-04,1567,4928,Joe Rogan Experience #982 - Honey Honey,575502,3.144862795149968,0,0.16354559748427672,42.83216981132078
2017-07-05,888,3208,2017-07-05,6949,4989,Joe Rogan Experience #983 - Natasha Leggero & Moshe Kasher,486789,0.7179450280615916,2,0.11146802875520251,54.8370715096481
2017-07-07,889,4082,2017-07-07,4679,4888,Joe Rogan Experience #984 - Yvette d'Entremont,624909,1.0446676640307757,3,0.10407513530722698,58.15884431709659
2017-07-11,890,4724,2017-07-11,2571,18040,Joe Rogan Experience #985 - Gad Saad,1151355,7.016725009723843,3,0.12628812082486204,54.471821086262054
2017-07-13,891,5578,2017-07-13,1501,27709,Joe Rogan Experience #986 - Maynard James Keenan,2256355,18.460359760159893,0,0.1635919335705813,43.17584578884929
2017-07-14,892,1256,2017-07-14,787,3707,Joe Rogan Experience #987 - Ben O'Brien,612957,4.710292249047014,2,0.12946153846153854,40.31879120879123
2017-08-18,893,11403,2017-08-18,5562,80664,Joe Rogan Experience #1000 - Joey Diaz & Tom Segura,8669797,14.50269687162891,2,0.16022519651582795,41.80631400042501
2017-08-17,894,2189,2017-08-17,1434,5406,Joe Rogan Experience #999 - Tom Bilyeu,605987,3.7698744769874475,0,0.146342668863262,43.56095002745742
